Time,Temperature,Humidity,SoilMoisture
2025-03-05T14:13:51Z,30.20,68.00,2642
2025-03-05T14:15:35Z,30.20,67.00,2671
2025-03-05T14:15:35Z,30.20,67.00,2671
2025-03-05T14:15:35Z,30.20,67.00,2671
2025-03-05T14:15:35Z,30.20,67.00,2671
2025-03-05T14:15:35Z,30.20,67.00,2671
2025-03-05T14:18:19Z,30.80,98.00,2627
2025-03-05T14:19:11Z,30.20,67.00,2651
2025-03-05T14:19:41Z,30.20,67.00,2645
2025-03-05T14:19:57Z,29.80,68.00,2625
2025-03-05T14:20:30Z,29.80,68.00,2672
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-05T14:23:43Z,29.80,68.00,2702
2025-03-06T12:21:33Z,31.80,57.00,2980
2025-03-06T12:21:33Z,31.80,57.00,2980
2025-03-06T12:22:05Z,31.80,57.00,3020
2025-03-06T12:22:22Z,31.80,57.00,3011
2025-03-06T12:22:56Z,31.40,57.00,2993
2025-03-06T12:23:32Z,31.30,57.00,3029
2025-03-06T12:24:06Z,31.30,57.00,3042
2025-03-06T12:24:37Z,31.30,57.00,3009
2025-03-06T12:25:10Z,31.30,57.00,3024
2025-03-06T12:25:28Z,31.30,57.00,3056
2025-03-06T12:26:01Z,31.30,57.00,3032
2025-03-06T12:26:32Z,31.30,57.00,3009
2025-03-06T12:27:06Z,31.30,57.00,3024
2025-03-06T12:27:39Z,31.30,57.00,3041
2025-03-06T12:28:13Z,31.30,57.00,3037
2025-03-06T12:28:46Z,31.30,57.00,3041
2025-03-06T12:29:18Z,31.30,57.00,3032
2025-03-06T12:29:36Z,31.30,57.00,3056
2025-03-06T12:30:10Z,31.30,57.00,3042
2025-03-06T12:30:44Z,31.30,57.00,3034
2025-03-06T12:31:21Z,31.30,57.00,3026
2025-03-06T12:31:51Z,31.30,57.00,3077
2025-03-06T12:32:07Z,31.30,57.00,3039
2025-03-06T12:32:41Z,31.30,57.00,3044
2025-03-06T12:33:16Z,31.30,57.00,3024
2025-03-06T12:33:50Z,31.40,57.00,3035
2025-03-06T12:34:27Z,31.30,57.00,3039
2025-03-06T12:34:58Z,31.30,57.00,3060
2025-03-06T12:35:16Z,31.30,57.00,3072
2025-03-06T12:35:49Z,31.30,57.00,3027
2025-03-06T12:36:19Z,31.30,57.00,3072
2025-03-06T12:36:50Z,31.30,57.00,3034
2025-03-06T12:37:24Z,31.50,57.00,3062
2025-03-06T12:38:04Z,31.30,56.00,3036
2025-03-06T12:38:34Z,31.30,57.00,3023
2025-03-06T12:38:49Z,31.30,56.00,3048
2025-03-06T12:39:23Z,31.30,56.00,3050
2025-03-06T12:39:58Z,31.30,56.00,3048
2025-03-06T12:40:29Z,31.30,56.00,3025
2025-03-06T12:41:06Z,31.30,56.00,3023
2025-03-06T12:41:40Z,31.30,56.00,3081
2025-03-06T12:41:56Z,31.30,56.00,3055
2025-03-06T12:42:32Z,31.30,56.00,3023
2025-03-06T12:43:10Z,31.30,56.00,3053
2025-03-06T12:43:44Z,31.30,56.00,3076
2025-03-06T12:43:59Z,31.30,56.00,3080
2025-03-06T12:44:36Z,31.30,56.00,3018
2025-03-06T12:45:06Z,31.30,56.00,3048
2025-03-06T12:45:41Z,31.30,56.00,3036
2025-03-06T12:46:18Z,31.30,56.00,3048
2025-03-06T12:46:36Z,31.30,56.00,3055
2025-03-06T12:47:06Z,31.30,56.00,3062
2025-03-06T12:47:40Z,31.30,55.00,3062
2025-03-06T12:48:13Z,31.30,55.00,3042
2025-03-06T12:48:43Z,31.30,55.00,3008
2025-03-06T12:49:18Z,31.30,56.00,3028
2025-03-06T12:49:49Z,31.30,56.00,3021
2025-03-06T12:50:23Z,31.30,56.00,3025
2025-03-06T12:50:39Z,31.30,56.00,3019
2025-03-06T12:51:12Z,31.30,56.00,3024
2025-03-06T12:51:46Z,31.30,56.00,3055
2025-03-06T12:52:17Z,31.30,55.00,3008
2025-03-06T12:52:50Z,31.30,56.00,3061
2025-03-06T12:53:23Z,31.30,56.00,3051
2025-03-06T12:53:57Z,31.30,56.00,3013
2025-03-06T12:54:17Z,31.30,56.00,3009
2025-03-06T12:54:51Z,31.30,55.00,3028
2025-03-06T12:55:22Z,31.30,55.00,3061
2025-03-06T12:55:54Z,31.30,55.00,3018
2025-03-06T12:56:31Z,31.30,55.00,3023
2025-03-06T12:57:05Z,31.30,55.00,3022
2025-03-06T12:57:37Z,31.30,55.00,3028
2025-03-06T12:57:53Z,31.30,55.00,3017
2025-03-06T12:58:26Z,31.30,55.00,3018
2025-03-06T12:58:58Z,31.30,55.00,3043
2025-03-06T12:59:33Z,31.30,55.00,2991
2025-03-06T13:00:04Z,31.30,55.00,3004
2025-03-06T13:00:40Z,31.30,55.00,3042
2025-03-06T13:01:14Z,31.30,55.00,3012
2025-03-06T13:01:44Z,31.30,55.00,3040
2025-03-06T13:01:59Z,31.30,55.00,2995
2025-03-06T13:02:36Z,31.30,55.00,2991
2025-03-06T13:03:10Z,31.30,55.00,3025
2025-03-06T13:03:41Z,31.30,55.00,2981
2025-03-06T13:04:11Z,31.30,55.00,3023
2025-03-06T13:04:45Z,31.30,55.00,2997
2025-03-06T13:05:19Z,31.30,55.00,2995
2025-03-06T13:05:49Z,31.30,55.00,2968
2025-03-06T13:06:25Z,31.30,55.00,2976
2025-03-06T13:06:55Z,31.30,55.00,2979
2025-03-06T13:07:25Z,31.30,55.00,3017
2025-03-06T13:07:40Z,31.30,55.00,2993
2025-03-06T13:08:14Z,31.30,55.00,3000
2025-03-06T13:08:52Z,31.30,55.00,2969
2025-03-06T13:09:29Z,31.30,55.00,2978
2025-03-06T13:09:45Z,31.30,55.00,2975
2025-03-06T13:10:18Z,31.30,55.00,3007
2025-03-06T13:10:52Z,31.30,55.00,2963
2025-03-06T13:11:23Z,31.30,55.00,2983
2025-03-06T13:12:00Z,31.30,55.00,2947
2025-03-06T13:12:34Z,31.30,55.00,2990
2025-03-06T13:12:56Z,31.30,55.00,2961
2025-03-06T13:13:28Z,31.30,55.00,2945
2025-03-06T13:14:02Z,31.30,55.00,2992
2025-03-06T13:14:36Z,31.30,55.00,2991
2025-03-06T13:15:09Z,31.30,55.00,2950
2025-03-06T13:15:28Z,31.30,55.00,2941
2025-03-06T13:16:02Z,31.30,55.00,2960
2025-03-06T13:16:38Z,31.30,55.00,2943
2025-03-06T13:17:15Z,31.30,55.00,2941
2025-03-06T13:17:34Z,31.30,55.00,2953
2025-03-06T13:18:07Z,31.30,55.00,2950
2025-03-06T13:18:38Z,31.30,55.00,2961
2025-03-06T13:19:12Z,30.80,55.00,2957
2025-03-06T13:19:46Z,30.80,55.00,2931
2025-03-06T13:20:05Z,30.80,55.00,2917
2025-03-06T13:20:42Z,30.80,55.00,2945
2025-03-06T13:21:13Z,30.80,55.00,2894
2025-03-06T13:21:47Z,30.80,55.00,2943
2025-03-06T13:22:24Z,30.80,55.00,2922
2025-03-06T13:22:56Z,30.80,55.00,2910
2025-03-06T13:23:26Z,30.80,55.00,2895
2025-03-06T13:23:57Z,30.80,55.00,2889
2025-03-06T13:24:14Z,30.80,55.00,2933
2025-03-06T13:24:44Z,30.80,55.00,2880
2025-03-06T13:25:21Z,30.80,55.00,2910
2025-03-06T13:25:51Z,30.80,55.00,2885
2025-03-06T13:26:25Z,30.80,55.00,2872
2025-03-06T13:26:59Z,30.80,56.00,2876
2025-03-06T13:27:18Z,30.80,56.00,2872
2025-03-06T13:27:54Z,30.80,56.00,2863
2025-03-06T13:28:31Z,30.80,56.00,2850
2025-03-06T13:29:05Z,30.80,56.00,2874
2025-03-06T13:29:35Z,30.80,56.00,2853
2025-03-06T13:29:53Z,30.80,56.00,2846
2025-03-06T13:30:27Z,30.80,56.00,2844
2025-03-06T13:31:04Z,30.80,56.00,2852
2025-03-06T13:31:22Z,30.80,56.00,2825
2025-03-06T13:31:59Z,30.80,56.00,2869
2025-03-06T13:32:33Z,30.80,56.00,2864
2025-03-06T13:33:06Z,30.80,56.00,2848
2025-03-06T13:33:36Z,30.80,56.00,2831
2025-03-06T13:34:10Z,30.80,56.00,2860
2025-03-06T13:34:43Z,30.80,56.00,2824
2025-03-06T13:35:14Z,30.80,56.00,2822
2025-03-06T13:35:47Z,30.80,56.00,2836
2025-03-06T13:36:05Z,30.80,56.00,2824
2025-03-06T13:36:40Z,30.80,56.00,2837
2025-03-06T13:37:16Z,30.80,56.00,2814
2025-03-06T13:37:50Z,30.80,56.00,2851
2025-03-06T13:38:08Z,30.80,56.00,2834
2025-03-06T13:38:45Z,30.80,56.00,2849
2025-03-06T13:39:23Z,30.80,56.00,2831
2025-03-06T13:39:42Z,30.80,56.00,2831
2025-03-06T13:40:15Z,30.80,56.00,2831
2025-03-06T13:40:49Z,30.80,56.00,2836
2025-03-06T13:41:25Z,30.80,56.00,2816
2025-03-06T13:41:44Z,30.80,56.00,2845
2025-03-06T13:42:17Z,30.80,56.00,2832
2025-03-06T13:42:54Z,30.80,56.00,2816
2025-03-06T13:43:27Z,30.80,56.00,2836
2025-03-06T13:43:46Z,30.80,56.00,2847
2025-03-06T13:44:22Z,30.80,56.00,2824
2025-03-06T13:44:55Z,30.80,56.00,2832
2025-03-06T13:45:32Z,30.80,56.00,2820
2025-03-06T13:45:50Z,30.80,56.00,2842
2025-03-06T13:46:26Z,30.80,56.00,2799
2025-03-06T13:47:03Z,30.80,56.00,2818
2025-03-06T13:47:21Z,30.80,56.00,2830
2025-03-06T13:47:56Z,30.80,57.00,2846
2025-03-06T13:48:33Z,30.80,57.00,2813
2025-03-06T13:48:51Z,30.80,57.00,2821
2025-03-06T13:49:25Z,30.80,57.00,2827
2025-03-06T13:50:01Z,30.80,57.00,2799
2025-03-06T13:50:31Z,30.80,57.00,2799
2025-03-06T13:51:02Z,30.80,57.00,2822
2025-03-06T13:51:39Z,30.80,57.00,2821
2025-03-06T13:52:15Z,30.80,57.00,2808
2025-03-06T13:52:30Z,30.80,57.00,2814
2025-03-06T13:53:07Z,30.80,57.00,2838
2025-03-06T13:53:38Z,30.80,57.00,2815
2025-03-06T13:54:12Z,30.80,57.00,2819
2025-03-06T13:54:46Z,30.80,57.00,2830
